priority,doc_type,doc_id,permit_num,code,cost,sqft,issue_date,name,description
3,plan_like_arch_pdf,1074229,13-44083-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.11.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074592,13-44115-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.2.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074593,13-44115-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.11.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074587,13-44121-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.2.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074588,13-44121-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.11.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074597,13-44124-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.2.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074598,13-44124-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.11.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074608,13-44126-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.2.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074609,13-44126-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.11.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074614,13-44130-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.2.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1074615,13-44130-NEWC,NEWC,336138,0,2014-03-26T00:00:00,A1.11.pdf,"Construct a 2-story condominium single family unit as per plans, HDLC C/A # 13-02084-HDLC and BZA Dkt # 081-13."
3,plan_like_arch_pdf,1446216,13-44416-NEWC,NEWC,490000,6318,2014-09-19T00:00:00,4000 Canal St. Construction Docs SEPT 1.pdf,"Construct a 2-story, 6318 sf mixed use building: 2 - ground floor commercial units [4000 & 4004 Canal St] 4 - 2nd floor dwelling units [4002 Canal St Units A, B, C, & D] as per plans and Design Review Docket 033-14"
3,plan_like_arch_pdf,1455026,13-44416-NEWC,NEWC,490000,6318,2014-09-19T00:00:00,digital plans combined final 4000 Canal St. Construction Docs SEPT 1.pdf,"Construct a 2-story, 6318 sf mixed use building: 2 - ground floor commercial units [4000 & 4004 Canal St] 4 - 2nd floor dwelling units [4002 Canal St Units A, B, C, & D] as per plans and Design Review Docket 033-14"
3,plan_like_arch_pdf,1619269,13-44947-NEWC,NEWC,15000000,94000,2015-01-07T09:44:48,Approved plans set for construction 13-44947.pdf,"New construction for a free-standing, 3-story building of 94,000sf of apartments (100 units) targeted for Seniors as per plans. 

OK for Temporary CO until 12-17-2016  as per State Fire Marshall"
3,plan_like_arch_pdf,1078274,13-45428-NEWC,NEWC,200000,0,2014-02-20T00:00:00,BEU_A0-1_SITE PLAN-140107.pdf,Construct a 1-stry 2000 sq ft church as per plans and City Planning Commission DR #101-13.
3,plan_like_arch_pdf,1078276,13-45428-NEWC,NEWC,200000,0,2014-02-20T00:00:00,13-020_BEU_A4-1_Elevation REV 1.pdf,Construct a 1-stry 2000 sq ft church as per plans and City Planning Commission DR #101-13.
3,plan_like_arch_pdf,1108541,13-45428-NEWC,NEWC,200000,0,2014-02-20T00:00:00,BEU_A0-1_SITE PLAN-140107.pdf,Construct a 1-stry 2000 sq ft church as per plans and City Planning Commission DR #101-13.
3,plan_like_arch_pdf,1082889,13-45729-NEWC,NEWC,802000,5368,2014-01-15T00:00:00,Revised Elec. Plans.pdf,"Supplement to 10COM-00008 to start new construction of a 1-story private club for Zulu Social Aid & Pleasure Club as per plans, Ordinance #025564, Public Works approval and HDLC C/A # 13-46756-HDLC."
3,plan_like_arch_pdf,1067350,13-48782-NEWC,NEWC,595000,0,2014-02-13T00:00:00,elevation benchmark certificate.pdf,Construct a 1-story Tunnel Car wash as per plans and City Planning Commission approval.
3,plan_like_arch_pdf,1098270,13-48782-NEWC,NEWC,595000,0,2014-02-13T00:00:00,A4.0_R1_Bidding.pdf,Construct a 1-story Tunnel Car wash as per plans and City Planning Commission approval.
3,plan_like_arch_pdf,1101038,13-48782-NEWC,NEWC,595000,0,2014-02-13T00:00:00,A4.0_R1_Bidding.pdf,Construct a 1-story Tunnel Car wash as per plans and City Planning Commission approval.
3,plan_like_arch_pdf,1074975,14-00711-NEWC,NEWC,450000,5417,2014-03-20T00:00:00,177 Harrison Ave CPC approved drawings.pdf,"Construct a 3-story, 5417sf mix use building(single family dwelling/studio)  with attached garage as per plans and City Planning approval."
3,plan_like_arch_pdf,2002301,14-00711-NEWC,NEWC,450000,5417,2014-03-20T00:00:00,177 Harrison ave elevation certificate permit 14-00711_1.pdf,"Construct a 3-story, 5417sf mix use building(single family dwelling/studio)  with attached garage as per plans and City Planning approval."
3,plan_like_arch_pdf,1139274,14-03595-NEWC,NEWC,4000000,8000,2014-04-08T00:00:00,Permit no 14-03595-NEWC - Site Plan with DPW stamp.pdf,"New construction of a 8,000 single story building which contains artists studio spaces and other support services as per plans and HDLC approval. AND GENERATER AS PER PLANS

Temporary Certificae of  Occupancy granted until June 13, 2015"
3,plan_like_arch_pdf,1187746,14-06082-NEWC,NEWC,2397783,6980,2015-05-22T11:11:16,Attachment 5 Revised M-1 Floor Plan - HVAC-Layout.pdf,"New construction of a 6,980 s.f. building as per plans (B.W. Cooper Management Office) and Ord 26169 MCS."
3,plan_like_arch_pdf,1809668,14-06082-NEWC,NEWC,2397783,6980,2015-05-22T11:11:16,Approved stamped plans for construction.pdf,"New construction of a 6,980 s.f. building as per plans (B.W. Cooper Management Office) and Ord 26169 MCS."
3,plan_like_arch_pdf,1148876,14-06115-NEWC,NEWC,225000,0,2014-07-30T00:00:00,A1.0_LakeshoreMarine.pdf,"New construction of a 2-stry store with fuel station as per plans, Orleans Levee District approval, and BZA 190-13. (1st floor: paddleboard storage, 2nd fl: convenience store and restrooms)    (No use or usable occupancy on the ground floor.  Breakaway walls only permitted under the flood requirement on ground floor.  Owner has been advised that no use allowed on ground floor for repair shop or fuel attendant)"
3,plan_like_arch_pdf,1172289,14-06115-NEWC,NEWC,225000,0,2014-07-30T00:00:00,REVISED site plan.pdf,"New construction of a 2-stry store with fuel station as per plans, Orleans Levee District approval, and BZA 190-13. (1st floor: paddleboard storage, 2nd fl: convenience store and restrooms)    (No use or usable occupancy on the ground floor.  Breakaway walls only permitted under the flood requirement on ground floor.  Owner has been advised that no use allowed on ground floor for repair shop or fuel attendant)"
3,plan_like_arch_pdf,1153898,14-07481-NEWC,NEWC,10000,0,,SeatingPlan.pdf,"Supplement to 13-16347-NEWC to change the scope and increase the value of work as per plans and HDLC C/A #14-00449-HDLC - extension of balcony, relocating upstairs bar, rerouting of intake air for hood vent."
3,plan_like_arch_pdf,1153900,14-07481-NEWC,NEWC,10000,0,,FramingPlan.pdf,"Supplement to 13-16347-NEWC to change the scope and increase the value of work as per plans and HDLC C/A #14-00449-HDLC - extension of balcony, relocating upstairs bar, rerouting of intake air for hood vent."
3,plan_like_arch_pdf,1170967,14-09738-NEWC,NEWC,155000,1375,2014-05-19T00:00:00,Tchoup NEWC A-2.pdf,New construction of a 1375 sq. ft. single-story commercial structure as per plans.
3,plan_like_arch_pdf,1170973,14-09738-NEWC,NEWC,155000,1375,2014-05-19T00:00:00,Tchoup NEWC A-3.1.pdf,New construction of a 1375 sq. ft. single-story commercial structure as per plans.
3,plan_like_arch_pdf,1170974,14-09738-NEWC,NEWC,155000,1375,2014-05-19T00:00:00,Tchoup NEWC A-1.pdf,New construction of a 1375 sq. ft. single-story commercial structure as per plans.
3,plan_like_arch_pdf,1175493,14-09738-NEWC,NEWC,155000,1375,2014-05-19T00:00:00,14-09738-NEWC combined plans.pdf,New construction of a 1375 sq. ft. single-story commercial structure as per plans.
3,plan_like_arch_pdf,1189974,14-09738-NEWC,NEWC,155000,1375,2014-05-19T00:00:00,combined revised drawings add to current working set.pdf,New construction of a 1375 sq. ft. single-story commercial structure as per plans.
3,plan_like_arch_pdf,1204499,14-09738-NEWC,NEWC,155000,1375,2014-05-19T00:00:00,BZA approved drawings..pdf,New construction of a 1375 sq. ft. single-story commercial structure as per plans.
3,plan_like_arch_pdf,1317305,14-09738-NEWC,NEWC,155000,1375,2014-05-19T00:00:00,14-09738-NEWC stamped and approved plans.pdf,New construction of a 1375 sq. ft. single-story commercial structure as per plans.
3,plan_like_arch_pdf,1366684,14-10387-NEWC,NEWC,50000,100,2014-06-26T00:00:00,Approved Plans 10387.pdf,Revised electrical drawing for Permit 13-11059-NEW to add new equipment and a backup generator.
3,plan_like_arch_pdf,1177920,14-11081-NEWC,NEWC,1000,0,2014-06-03T00:00:00,MC 16 ELECTRICAL PERMIT SET rev1.pdf,Supplement to complete work started under 12-20989-new. Electrical and Mechanical.
3,plan_like_arch_pdf,1381111,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-0.0 Cover Sheet Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381112,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-0.1 Code Data Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381118,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-2.1 Branch RCP Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381119,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-2.2 Retail RCP Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381120,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-2.3 RCP Details Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381121,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-3.1 Roof Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381126,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-5.1 Building Sections Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381127,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-5.2 Building Sections Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381128,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-7.1 Wall Sections Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381129,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-7.2 Wall Sections Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381130,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-7.3 Wall Sections Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381131,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-7.4 Wall Sections Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381132,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,A-10.1 Schedules and Details Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381135,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,C2.0 Site and Paving Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381136,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,C3.0 Site Grading Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381137,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,C4.0 Site Utility Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381143,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,C7.0 Retaining Wall Plan and Details Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381144,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,CD1.0 Civil Demo Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381148,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,E-1.0 Electrcial Site Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381149,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,E-2.0 Electrcial Power Plan RCP Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381154,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,EC1.0 Erosion Control Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381156,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,IW-1.1 Branch Furniture Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381163,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,M-1.1 Mechanical Floor Plan Liberty bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381164,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,M-1.2 Mechanical Roof Plan Liberty Bank gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381173,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,P-3.1 Plumbing Roof Plan Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381178,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,S1.1 Foundation Plans Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381180,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,S1.3 Foundation Plans Liberty bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381181,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,S2.1 Framing Plans Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1381184,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,S2.4 Framing Elevations Liberty Bank Gentilly 06.30.14.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1415208,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,Liberty Banks approved Site Plan.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1415347,14-11290-NEWC,NEWC,1568000,7090,2014-10-09T00:00:00,14-11290 Liberty Banks approved Site Plan.pdf,New construction of a Liberty Bank Branch w/retail space as per City Planning Commission DR 027-14 . Signs require separate permit.
3,plan_like_arch_pdf,1311671,14-11304-NEWC,NEWC,5500000,0,2014-06-04T00:00:00,Approved plan.pdf,"New construction of a early childhood development center as per plans and CPC Zoning Docket 079-13 (25,566 MCS). Demolition permit must be finalized before construction can begin."
3,plan_like_arch_pdf,1491958,14-14229-NEWC,NEWC,12000000,0,2015-03-03T10:45:04,DEPARTMENT OF SAFETY AND PERMITS Plan Review Comments.pdf,"New construction of 65,354 sq ft, 2 story, 60 bed traumatic brain injury rehabilitation hospital, as per plans, and City Planning Commission approval."
3,plan_like_arch_pdf,2182665,14-14229-NEWC,NEWC,12000000,0,2015-03-03T10:45:04,revised elevation certificate.pdf,"New construction of 65,354 sq ft, 2 story, 60 bed traumatic brain injury rehabilitation hospital, as per plans, and City Planning Commission approval."
3,plan_like_arch_pdf,1416059,14-17089-NEWC,NEWC,26516544,0,2014-11-17T16:34:10,14-17089_Public Works Approved site plan.pdf,"The Beacon is a 7 story, 171,892 sf mixed use building located in the South Market District of the Central Business District (CBD-5).  There is approx. 19,000sf of retail at the ground floor and 124 apartment units distributed over the upper 6 floors."
3,plan_like_arch_pdf,1471782,14-17089-NEWC,NEWC,26516544,0,2014-11-17T16:34:10,14-17089-NEWC_DPW Approved Site Plan.pdf,"The Beacon is a 7 story, 171,892 sf mixed use building located in the South Market District of the Central Business District (CBD-5).  There is approx. 19,000sf of retail at the ground floor and 124 apartment units distributed over the upper 6 floors."
